行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
攀牙府,餐饮美食,Valhalla Tree House,瓦尔哈拉树屋咖啡馆,森林系咖啡馆,山顶,1,拷叻最美森林系咖啡廳~泰國網紅拍照打卡,https://www.xiaohongshu.com/explore/6832da5b00000000120007f0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,大名点心,ต้าหมิงติ่มซํา,广府点心,市区,1,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,A-PA COFFEE,A-PA COFFEE,山谷咖啡馆,101茶园方向,1,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Boonsita Vegetarian Restaurant,Boonsita Vegetarian Restaurant,素食餐厅,市区,1,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Chakrapad Chicken Rice,Chakrapad Chicken Rice,炸鸡饭,市区,1,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Chivit Thamma Da Coffee House,ชีวิตธรรมดา คอฟฟี่เฮาส์,咖啡馆兼餐厅,蓝庙旁300米,3,"清萊必打卡的歐系咖啡廳
🇹🇭如果在清莱住一晚，一定要来这家餐厅！
不愧是清莱顶流网红餐厅","https://www.xiaohongshu.com/explore/6925442a000000000d03f338?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68fb24b50000000004021653?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1c078f0000000037034b78?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Jeheang Noodle Shop,ร้านก๋วยเตี๋ยว เจ้เฮียง เจ้าเก่า,汤粉店,车站旁,1,清莱美食推荐🇹🇭🇹🇭,https://www.xiaohongshu.com/explore/6291c5560000000021034295?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Juktoonhai,Juktoonhai,粥品店,钟楼附近,1,强烈安利我的泰北超值美食地图（个人向）,https://www.xiaohongshu.com/explore/6a6d3a15000000002701fb1c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Pa Euan Bua Loy,Pa Euan Bua Loy,甜品店,夜市附近,1,清莱美食推荐🇹🇭🇹🇭,https://www.xiaohongshu.com/explore/6291c5560000000021034295?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Pana Coffee House,Pana Coffee House,山路咖啡馆,兴华中学旁小路6km,1,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Tharanee Cafe,Tharanee Cafe,森林咖啡馆,白庙以南15-20分钟,1,【清莱白庙+森林咖啡馆】一天只去这两个地方,https://www.xiaohongshu.com/explore/69b012e2000000001d013e73?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,View point Mae Salong Nai,View point Mae Salong Nai,观景咖啡馆,A-PA往回1km,1,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Wang Put Tan Tea Plantation,Wang Put Tan Tea Plantation,森林咖啡馆,101茶园方向,1,适合中国宝宝的世外桃源——清莱美斯乐(三),https://www.xiaohongshu.com/explore/66594aba00000000160137c0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,WangPutTan Yunnanese Restaurant,ภัตตาคารวังพุดตาล,云南菜,村中,1,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Xin Shi Dai Bakery,ซินซือไต้เบเกอรี,面包店,村中,1,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,Yunnan Chinese Noodle,Yunnan Chinese Noodle,面馆,村中,1,清莱｜1200海拔的美斯乐村,https://www.xiaohongshu.com/explore/689db1c9000000001d014efa?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,ข่วง craft cafe&cats,ข่วง craft cafe,猫咖,城区,1,清莱文艺咖啡厅,https://www.xiaohongshu.com/explore/69f719ec000000003501dff9?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,餐饮美食,บ้านใช้ชีวิต,บ้านใช้ชีวิต,木屋咖啡馆,泰缅边境山上,1,考古系女生访清莱丨全泰国最北端的木屋咖啡,https://www.xiaohongshu.com/explore/68d8b7ab000000000b03ffa4?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,椰子饼老头,Coconut Cake Old Man,小吃摊,丽贝岛步行街大711旁,6,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛（有）美食（吗）攻略🌚
丽贝岛｜淡季干饭
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a1add3000000002801f0bb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bloom Cafe,Bloom Cafe,咖啡馆,丽贝岛步行街大711前十字路口,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bombay India Restaurant,Bombay India Restaurant,印度菜,丽贝岛步行街,2,"丽贝岛｜6天美食合集
丽贝岛比普吉岛好吃多了","https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bung Room,Bung Room,餐厅与本地美食,丽贝岛步行街大711旁,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Butsara Noodle,Butsara Noodle,面馆,丽贝岛步行街,5,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜6天美食合集
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！
丽贝岛吃疯了！这几家店我按头安利/避雷💣","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/690b59d200000000040165af?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Glow Noodle House,Glow Noodle House,面馆,丽贝岛步行街中段,2,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Harmony Cafe,Harmony Cafe,咖啡馆,丽贝岛步行街熊猫潜水对面,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Huamai Thai E San,Huamai Thai E San,泰餐,丽贝岛步行街,1,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Mojo Mini Cafe,Mojo Mini Cafe,咖啡馆,丽贝岛步行街,1,丽贝岛吃什么？早餐午餐晚餐都在这篇了😋,https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Nèe Papaya,Nèe Papaya Thaifood & BBQ,泰餐,丽贝岛步行街小711对面,3,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜淡季干饭","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,On The Rocks,On The Rocks,悬崖餐厅,丽贝岛塞伦酒店,2,"去丽贝岛还想住一万次的酒店🏝️
在丽贝岛吃了什么","https://www.xiaohongshu.com/explore/69aad650000000002800aed0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Owl Cha,Owl Cha,奶茶店,丽贝岛步行街中段,3,"丽贝岛｜步行街好店分享(餐厅篇上)
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Papaya Mom Restaurant,Papaya Mom Restaurant,泰餐,丽贝岛步行街中段,6,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛必去的三家店
丽贝岛吃什么？早餐午餐晚餐都在这篇了😋
丽贝岛超符合中国胃的餐厅，强推","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ae9351000000001701d30b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f9fc2f0000000035024c6f?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Pooh Bar,Pooh Bar,酒吧餐厅,丽贝岛步行街往日出沙滩方向,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Sanae Lipe Halal Cafe,Sanae Lipe Halal Cafe,清真餐厅,丽贝岛步行街,3,"丽贝岛｜淡季干饭
丽贝岛比普吉岛好吃多了
丽贝岛的饭饭记录","https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Thaidurm Restaurant,Thaidurm Restaurant,泰餐,丽贝岛步行街,2,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛躺平日记","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6945d163000000001e0052cd?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,The Steak House koh Lipe,The Steak House koh Lipe,西餐厅,丽贝岛步行街尽头,1,丽贝岛的饭饭记录,https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Zodiac Bar,Zodiac Bar,酒吧,丽贝岛拖尾沙滩,1,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Coconut Garden Restaurant,Coconut Garden Restaurant,清真餐厅,沙敦府本地村庄,1,🌴 Hidden Gem in Satun: Coconut Garden R,https://www.xiaohongshu.com/explore/6868c782000000001c031524?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Khap Samut Cafe & Eatery,Khap Samut Cafe & Eatery,海边咖啡馆兼餐厅,朴巴拉码头附近,1,泰国沙敦Satun海边餐馆,https://www.xiaohongshu.com/explore/69eea0800000000010001c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,The Orange Cafe,The Orange Cafe,咖啡馆,沙敦府Thung Wa区,1,The Orange Cafe @ Satun 泰国沙敦必游美丽,https://www.xiaohongshu.com/explore/661bdab2000000001b00d5ed?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Baan Chomnam Cafe,班崇南咖啡馆,河景咖啡馆兼餐厅,河边,1,素可泰的椰子冰淇淋 和餐厅推荐,https://www.xiaohongshu.com/explore/69f1f765000000003601cc31?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Baan Kiang Muang,班江芒咖啡馆,老宅咖啡馆,Wat Chetuphon寺附近,2,"就离谱！居然为了一个咖啡馆才去了王朝遗址
🇹🇭素可泰｜隐藏在小城里的泰式咖啡店","https://www.xiaohongshu.com/explore/6602523a00000000140062a1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67bad380000000000d014655?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Baan MA-KWID SUKHOTHAI,班马宽素可泰,稻田咖啡馆,稻田边,1,BAAN MA-KWID SUKHOTHAI,https://www.xiaohongshu.com/explore/6991867c000000001d024c26?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Chorphaka Sukhothai,措帕卡素可泰,泰餐厅,Thai Thai Resort步行5分钟,1,来泰国绝对不能错过这间Resort!!🇹🇭,https://www.xiaohongshu.com/explore/68207754000000000f038e7d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Grandma Sert's Kitchen,奶奶瑟特厨房,家庭餐厅,离大路不远,1,素可泰老城推荐一家餐厅,https://www.xiaohongshu.com/explore/69606ffd000000001a025d1b?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Kwansiri Restaurant,宽西里餐厅,本地餐厅,西春寺附近,1,🇹🇭攻略｜泰国素可泰餐厅、民宿、乘车推荐‼️,https://www.xiaohongshu.com/explore/664b47730000000016012108?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Nai Bann Cafe,奈班咖啡馆,景观咖啡馆,,1,在素可泰找到了人生咖啡馆！附1️⃣日吃喝攻略,https://www.xiaohongshu.com/explore/697ace65000000001a02c74e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
素可泰府,餐饮美食,Sinvana Thai Restaurant,辛瓦纳泰餐厅,泰餐厅,583 หมู่ที่ 3 Jarodvithi Thong,1,素可泰餐厅Sinvana Thai Restaurant,https://www.xiaohongshu.com/explore/66f17c3a000000002c02838d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,比尔妹饭馆,,泰式与本地餐厅,拜县,1,清迈-拜县两天一夜，骑行攻略！,https://www.xiaohongshu.com/explore/6a1ec5610000000037035927?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,两姐妹餐厅(缅甸菜),,东南亚风味餐厅,拜县,1,🇹🇭｜非常推荐拜县美食之缅甸菜两姐妹餐厅,https://www.xiaohongshu.com/explore/6a3fe5af000000001503f2c4?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Art Farm Studio(Art Farm Cafe),Art Farm Cafe,主题咖啡馆,拜县,2,"冬天在拜县100块躺一天咖啡馆的常规操作！
#413 / 拜县必去的咖啡店","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/685658d800000000220304b4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Bai Fern Restaurant,Bai Fern Restaurant,泰式与本地餐厅,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Duang Restaurant(ร้านอาหารดวง),ร้านอาหารดวง,融合料理餐厅,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Escape Sunset Bar Pai,Escape Sunset Bar Pai,酒吧与餐吧,拜县,1,躺平 说真的,https://www.xiaohongshu.com/explore/6a86b745000000002800920c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,James Chicken Rice and Noodles,James Chicken Rice and Noodles,面食与小吃,拜县,1,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Kad Lang Hot Pot(กาดแลงคาเฟ่),กาดแลงคาเฟ่,火锅与烧烤,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Khun Si,Khun Si,泰式与本地餐厅,拜县,1,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Little Good Things,Little Good Things,甜品与烘焙,夜丰颂市,1,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Na's Kitchen,Na's Kitchen,泰式与本地餐厅,拜县,1,拜县太好吃啦！连吃三天！Na's Kitchen🦐,https://www.xiaohongshu.com/explore/6a68871100000000060130ea?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Nong Beer Restaurant,Nong Beer Restaurant,泰式与本地餐厅,拜县,1,清迈拜县10元咖喱面，美味又实惠！,https://www.xiaohongshu.com/explore/69b658e5000000001a027887?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Noodle Soup House Ban Jabo(悬崖面馆),,面食与小吃,拜县向北50km,1,🇹🇭夜丰颂｜悬崖面馆，云雾缭绕的山间吃碗面,https://www.xiaohongshu.com/explore/68fcb57f0000000003037563?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Om Garden Cafe,Om Garden Cafe,咖啡馆,拜县,4,"冬天在拜县100块躺一天咖啡馆的常规操作！
泰国南邦府最佳两家咖啡馆，很值得去打卡
清迈Day15｜离开拜县早上打泰拳按摩店推荐
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Tea Tea's Cafe and Bakery,Tea Tea's Cafe and Bakery,甜品与烘焙,拜县,4,"冬天在拜县100块躺一天咖啡馆的常规操作！
拜县好吃的路边小店
泰国南邦府最佳两家咖啡馆，很值得去打卡
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Wojia Cafe,Wojia Cafe,咖啡馆,夜丰颂市Ban Rak Thai,1,清迈夜丰颂Ban Rak Thai-Wojia Cafe,https://www.xiaohongshu.com/explore/692baf4f000000001e002c6e?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
夜丰颂府,餐饮美食,Yen Fo (Pink Noodle),Pink Noodle,面食与小吃,拜县,1,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
